Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2
2024/01/01,12:04 AM,3.89,3.72,99.0,NNE,0.0,0.0,1034.2,0.0,0.0,0.0,0.0
2024/01/01,12:09 AM,3.89,3.72,99.0,NNE,0.0,0.32,1034.54,0.0,0.0,0.0,0.0
2024/01/01,12:14 AM,3.89,3.72,99.0,NNE,0.32,0.48,1034.2,0.0,0.0,0.0,0.0
2024/01/01,12:19 AM,3.89,3.72,99.0,NNE,0.16,0.16,1034.2,0.0,0.0,0.0,0.0
2024/01/01,12:24 AM,3.89,3.72,99.0,NNE,0.0,0.0,1034.2,0.0,0.0,0.0,0.0
2024/01/01,12:29 AM,3.89,3.72,99.0,NNE,0.0,0.0,1034.2,0.0,0.0,0.0,0.0
2024/01/01,12:34 AM,3.89,3.72,99.0,NNE,0.0,0.16,1034.54,0.0,0.0,0.0,0.0
2024/01/01,12:39 AM,3.89,3.72,99.0,NNE,0.0,0.16,1034.2,0.0,0.0,0.0,0.0
2024/01/01,12:44 AM,4.0,3.78,99.0,NNE,0.0,0.32,1034.2,0.0,0.0,0.0,0.0
2024/01/01,12:49 AM,4.0,3.78,99.0,NNE,0.0,0.0,1034.2,0.0,0.0,0.0,0.0
2024/01/01,12:54 AM,3.89,3.72,99.0,NNE,0.0,0.0,1034.2,0.0,0.0,0.0,0.0
2024/01/01,12:59 AM,3.94,3.78,99.0,NNE,0.0,0.0,1034.54,0.0,0.0,0.0,0.0
2024/01/01,01:04 AM,3.89,3.72,99.0,NNE,0.0,0.0,1034.54,0.0,0.0,0.0,0.0
2024/01/01,01:09 AM,3.89,3.72,99.0,NNE,0.0,0.32,1034.2,0.0,0.0,0.0,0.0
2024/01/01,01:14 AM,3.89,3.72,99.0,NNE,0.0,0.0,1034.2,0.0,0.0,0.0,0.0
2024/01/01,01:19 AM,3.89,3.72,99.0,NNE,0.16,0.48,1034.2,0.0,0.0,0.0,0.0
2024/01/01,01:24 AM,3.89,3.72,99.0,NNE,0.0,0.0,1034.2,0.0,0.0,0.0,0.0
2024/01/01,01:29 AM,3.89,3.72,99.0,NNE,0.0,0.0,1034.2,0.0,0.0,0.0,0.0
2024/01/01,01:34 AM,3.83,3.67,99.0,NNE,0.0,0.0,1034.2,0.0,0.0,0.0,0.0
